"ID","Key","Value"
"id-e124af9e419f4a0b84bd597fedd6702e","Name (en)","on"
"id-e124af9e419f4a0b84bd597fedd6702e","Directed","true"
"id-bccc76dc45bd4988814f7d0c75e33c25","Directed","true"
"id-2b6ef3ce3f2a41d0b89bd7b74453045a","Directed","false"
"id-e8b09bffcfb642fe976e1cad36e03d39","Directed","true"
"id-d2ff9b7e824e4e9aba6d3ad3cc27d11a","Name (en)","monitoring of"
"id-d2ff9b7e824e4e9aba6d3ad3cc27d11a","Directed","true"
"id-5f43afa0e458407ca9abf084abb9bc25","Directed","true"
"id-f492db64352643be95fb0ca18c05a73b","Access_Type","Write"
"id-5ededb9aa900400cb029a2cbd0d1bed4","Access_Type","Write"
"id-735517","Directed","true"
"id-1bc246a59fca4ad394bf3d075a432cdd","Directed","true"
"id-30d242c00ed34f3392363c55a816abd8","Directed","true"
"id-95b191c9567648e7b33e8f3bb16e1364","Access_Type","Write"
"id-0645939c5fb945b18835fc6d4516b190","Access_Type","Write"
"id-9013a6d7e47d4285a0e6ad8242b3d8af","Directed","true"
"id-669dcde9062940d3ac5af0333d05d694","Directed","true"
"id-e304578ba5794f558a2173ff359d21ee","Access_Type","Write"
"id-5edd0d14e9ff494fb517e77a701388b1","Access_Type","Write"
"id-435f19a34bd84211bf1ff02bc4ae389e","Directed","true"
"id-32cbdacc6eda46d485cf296ad9183ac0","Access_Type","Write"
"id-1acb24630c684947abebfe6d8938cce0","Directed","true"
"id-ac54e31c309843b5bef3a5d4002057f1","Directed","true"
"id-0e73941723dc470b9e3c1d51aa1e4653","Access_Type","Write"
"id-f496e66dd4c84791977d7b219bb22c78","Directed","true"
"id-710228e73d6a43b4a034158ad8eaceb1","Directed","true"
"id-97442eb6f10045cbbd156608d8cfc31d","Name (en)","with"
"id-97442eb6f10045cbbd156608d8cfc31d","Directed","true"
"id-a88bfb3ca0444f3c955e492c74c3e599","Access_Type","Write"
"id-bceb245c8cfa4be485054c6bf767c475","Directed","true"
"id-a4f39b9c67b74f529790e174979f019e","Name (en)","based on"
"id-a4f39b9c67b74f529790e174979f019e","Directed","true"
"id-c0e060a0e8ff4a6d98162e3baaabccbb","Directed","true"
"id-0d698f28873e46a39e78a6bb73e9506d","Access_Type","Write"
"id-228241b4690848839f301653400ad6e6","Directed","true"
"id-12b0401a52bb4f44b95804519d4ca954","Name (en)","mitigation of"
"id-12b0401a52bb4f44b95804519d4ca954","Directed","true"
"id-49ce987110e546e8930bf28ec4c0ec9b","Directed","true"
"id-72ae18c60ba5424fbd26f2801f318345","Directed","true"
"id-2b60a23aeb134e0a99540ec70ad0a3cd","Directed","true"
"id-6dd4cdef75f84716a5c49539d93fb81a","Access_Type","Write"
"id-378327339d75440692c5c361e273d7dd","Directed","true"
"id-185021191b5744489541008a670031ba","Directed","true"
"id-39d1eee65312460aba61f6a97ce4568b","Directed","true"
"id-d38c6da9a6b042d1b4811e8f1da07291","Access_Type","Write"
"id-735692","Directed","true"
"id-a68cdc4171d1442d8cf3c02b46567476","Directed","true"
"id-b750de554ed24e579fe60e2ccfd836cc","Name (en)","prepared for in"
"id-b750de554ed24e579fe60e2ccfd836cc","Directed","true"
"id-efd166068eca4c70828ff92e8d0b9835","Directed","true"
"id-abd944d973aa48adbc18f649f5f420dc","Access_Type","Write"
"id-e10fc62562c44a808ef48a82aded1674","Directed","true"
"id-bc9a8890f9ae4df191633fa97e5c2772","Directed","true"
"id-551c57a280db48fcb570e8d543652e7c","Access_Type","Write"
"id-740285b24f5c40deb23faf2520c841ef","Directed","false"
"id-c0b4f736f0df442c9f96d7b25a991bc4","Access_Type","Write"
"id-6e61750f4f9249e0bbe93bcb7b69503f","Access_Type","Write"
"id-3393a433fda544ce993289bf5314ef48","Access_Type","Write"
"id-28092834460f4176a486c53f9a84e3bf","Access_Type","Write"
"id-3cd5342ab500465b94bc09cbc72cee20","Directed","true"
"id-a0ea245ce9ce48759b379f94f1d88281","Name (en)","based on"
"id-a0ea245ce9ce48759b379f94f1d88281","Directed","true"
"id-1adb851754644e3eb65ce3cab25d73ee","Access_Type","Write"
"id-735486","Directed","true"
"id-70d7f9e7fd254285998d09015eb1b777","Directed","true"
"id-65d78ca4a09e44469608fb773e6f1920","Access_Type","Write"
"id-773f34ebabf64da991106ad88507fff4","Name (en)","of"
"id-773f34ebabf64da991106ad88507fff4","Directed","true"
"id-1c70541ab9d341099cecadbbef1d0004","Name (en)","refinement of"
"id-1c70541ab9d341099cecadbbef1d0004","Directed","true"
"id-9331fa8efa214f03a8219bf48c473843","Directed","true"
"id-18d1cf93589847ce9352bc9c06dec84b","Directed","false"
"id-f3f5e81604a1456b889e5b5084445984","Access_Type","Write"
"id-9790ebd9950349a1ae3da3ebf5b95c28","Access_Type","Write"
"id-08dce4d27a274383a79eee402afaaf6c","Directed","true"
"id-e8d473b9aca244d587e94f42739490c1","Name (en)","support of"
"id-e8d473b9aca244d587e94f42739490c1","Directed","true"
"id-502f6b7a536b472a913d1d43345adf49","Name (en)","compliance with"
"id-502f6b7a536b472a913d1d43345adf49","Directed","true"
"id-a74d0e19296b442f9843d549897f8c1d","Name (en)","based on"
"id-a74d0e19296b442f9843d549897f8c1d","Directed","true"
"id-78f6a2f5c7a24ec4baf5d87a6209ae17","Access_Type","Write"
"id-8317b1be51b046eab53d68ef96cb65ef","Directed","true"
"id-5876254fb5d7456685abe7f195756aa7","Directed","false"
"id-82355cb051ab4cd9b1ae67251e0595fc","Directed","true"
"id-c388c8ead1cb46eaade6a2d00aab9797","Access_Type","Write"
"id-b2c3e861750d49ff91ae70000aa98f20","Directed","false"
"id-f323ce306fbf4d349238073dd58e6a5f","Access_Type","Write"
"id-6db2a05897c14e608f5199146ed471c4","Directed","true"
"id-735683","Directed","true"
"id-e199263a3dca409b9f3cfb06b91e051c","Directed","true"
"id-787a4a0c4c8f4a9485bc11005e903fd6","Directed","true"
"id-bb5db2353017484a9c5760371c16c22c","Access_Type","Write"
"id-39e3314f31bd4fe1ac770eb6c999051d","Access_Type","Write"
"id-5af7f511686a452c9606403552f7e1b6","Directed","true"
"id-1513834ed7504e2498744e1015a8085a","Directed","true"
"id-99bb10ebab41450e82ba4968d948684f","Directed","false"
"id-4150255d673547b3b1445db16f4e0fe8","Directed","true"
"id-007c22f012d84d18af154db4d57b4e6d","Directed","true"
"id-0cbc6fc44cb14ddb82891c62efaecee8","Access_Type","Write"
"id-ca18865e42894c1fa651a979c541295e","Access_Type","Write"
"id-44e8d75ad29c42c7b99b6f98615d1d12","Directed","true"
"id-389567b4fcec4e1db0753615394df993","Access_Type","Write"
"id-18a20651dd4540d398df26fa3dedc4c3","Access_Type","Write"
"id-29c8c998a2fd4c349260582df2e36fb2","Access_Type","Write"
"id-e49a9055d6974fb999f136ecee49c48c","Access_Type","Write"
"id-71a7b07da73b4e67a434d8d9a1631469","Directed","true"
"id-ccff7a54bb7e4086b86d0b2b27ef505a","Directed","true"
"id-011c62b3ff944867a23e6cc97942272b","Name (en)","of"
"id-011c62b3ff944867a23e6cc97942272b","Directed","true"
"id-8b600c4f26c644ef81b8b57156fbd9b8","Name (en)","deployed in"
"id-8b600c4f26c644ef81b8b57156fbd9b8","Directed","true"
"id-6a720afd642c4ce3824b727058157cd7","Name (en)","support for"
"id-6a720afd642c4ce3824b727058157cd7","Directed","true"
"id-33e2623236984f5184cbf3bcf933ceb6","Directed","true"
"id-6b3ce433ea2e4dfe8a8a0ee9a06aa5a7","Access_Type","Write"
"id-423aacc2f9c8491d91c52b0a69ab6550","Name (en)","van"
"id-423aacc2f9c8491d91c52b0a69ab6550","Directed","true"
"id-735475","Directed","true"
"id-183dd00f6458474887e215d5c1a57c89","Access_Type","Write"
"id-d8abb2a1da9a4506a7c720ed96f73d78","Directed","true"
"id-ab5be25d9bde49d4a3de4ef2c0d1e65f","Access_Type","Write"
"id-c43c1157bcf34de6af24d129999aef83","Name (en)","constraint of"
"id-c43c1157bcf34de6af24d129999aef83","Directed","true"
"id-735709","Directed","true"
"id-ffc4098dfb9f4e688205f6ffe9a4f36e","Directed","true"
"id-15a3176e2f7b4adb8b37ac0fa7f4e689","Directed","true"
"id-481e73b4db4c4eada1d0928a8d96af42","Access_Type","Write"
"id-f8f8814460ec405691c9eb4bf4c9037f","Directed","true"
"id-9461d0fdaeda432db0161ae7cfb3a49f","Directed","true"
"id-869b625ab77448088b1a275084c32ef0","Name (en)","of"
"id-869b625ab77448088b1a275084c32ef0","Directed","true"
"id-6f0bb3141c374f1d963767d443955bbb","Access_Type","Write"
"id-735553","Directed","true"
"id-63cfc2965ee94645bd2b8107c21bfb7f","Access_Type","Write"
"id-735595","Directed","true"
"id-ef9040b2e31d483cad5db55707559a81","Name (en)","based on"
"id-ef9040b2e31d483cad5db55707559a81","Directed","true"
"id-c147b6de51c842ab9cf80d87c084794c","Name (en)","of"
"id-c147b6de51c842ab9cf80d87c084794c","Directed","true"
"id-d2c599de6f0d4a61babcff39ad791432","Name (en)","for use in"
"id-d2c599de6f0d4a61babcff39ad791432","Directed","true"
"id-2ca14e0e99a54a5a8e97b37585d1c5ac","Access_Type","Write"
"id-7480da54121f40ad92ebea5967a4f4b7","Directed","true"
"id-ef280e324b2249ae93d667f3cec2d6f3","Directed","true"
"id-80b10f0ef7b942cab0c011c6b9043365","Access_Type","Write"
"id-8f7169dbd35b43668511a652281e91c1","Directed","true"
"id-51146cc6412141d2be200237e4f8f83d","Directed","false"
"id-3d31a09993f94b0d93ae703b87997b64","Directed","false"
"id-52f991a7172e492584da6155a9f4de6b","Access_Type","Write"
"id-45f91b59ae7f4d6cbb86be81a3a45a1b","Access_Type","Write"
"id-9e41bda5dcd449de9dbcbff0d76897d5","Directed","true"
"id-ad542ecbc0f843118e7da0f9443da7d1","Directed","false"
"id-b80c8142396f42aaa668d43e9153f288","Directed","true"
"id-e1465a0c937a4ba1af93b89e29b6902c","Directed","true"
"id-2e653fe8ccd141f4824aee8048dcb8ac","Name (en)","for use of"
"id-2e653fe8ccd141f4824aee8048dcb8ac","Directed","true"
"id-56c55c5a3f794733b57c3c24a628923e","Directed","true"
"id-6dcf55fd3ad54432aa91946777ff87c7","Directed","true"
"id-892354c0935542dc8cd24f971c194f55","Directed","true"
"id-38fd35f642a14dda800d28a589827260","Access_Type","Write"
"id-50fb597b66e945dcb41ac8891f01d84e","Access_Type","Write"
"id-9057072ede3a4c8f8460f56c7875e4e8","Access_Type","Write"
"id-819ef40b035e4acdbccf6b2a85cb21e9","Access_Type","Write"
"id-735493","Directed","true"
"id-29eeb31631b2413ca31e84c3e1c880b9","Name (en)","of"
"id-29eeb31631b2413ca31e84c3e1c880b9","Directed","true"
"id-735612","Directed","true"
"id-48a688bdf92741049f35d0334adf3f4d","Directed","true"
"id-5fe5ceb3dad2407a9bbac7f311273a9e","Access_Type","Write"
"id-b09e6a6713014dd48b42e9ee25e1e48c","Directed","true"
"id-3e63b3ec3e3e46b7b5dfffa407137a23","Access_Type","Write"
"id-97e98574cece4bb8af525352b2e49c39","Directed","true"
"id-6f997ea047a4416ca7eac545038a5ad8","Directed","false"
"id-0889fddd2f474aefb516a08baa799080","Directed","true"
"id-6826d1058b3d42468cf02461f295d3d1","Name (en)","with"
"id-6826d1058b3d42468cf02461f295d3d1","Directed","true"
"id-6bcdaefe97644258ba4839a39f0185e7","Access_Type","Write"
"id-735491","Directed","true"
"id-d880bbde0bfa48eabf5dba7517bc658b","Directed","false"
"id-2454a742dbeb4dd5ad8bb38a115e4602","Access_Type","Write"
"id-82ecdec280604221bfc6351a9efba362","Access_Type","Write"
"id-57edf629e19d4b568aa3ed9c6a69a5c4","Access_Type","Write"
"id-43ca9fb9a178460abe3690422e214c30","Directed","true"
"id-2a044f8ca1be4fed8648de2625c94f36","Directed","true"
"id-4aa84cd953b14d5da886dfa4677e7136","Access_Type","Write"
"id-0921eaacb5a54d7ba06558eac7a264dd","Name (en)","user of"
"id-0921eaacb5a54d7ba06558eac7a264dd","Directed","true"
"id-735521","Directed","true"
"id-7f9426424afb42269e6a4815fd4af1f5","Directed","false"
"id-748b442d2c624c1899db12cfe3b98074","Name (en)","based on"
"id-748b442d2c624c1899db12cfe3b98074","Directed","true"
"id-738852","Directed","true"
"id-97c5ffcfa89b4f938b9ead3378021203","Access_Type","Write"
"id-0ccedc1a2251448b9ae69958500a5fec","Access_Type","Write"
"id-3bce22f65c6f4b68ada06e12a6095ecc","Name (en)","to improve"
"id-3bce22f65c6f4b68ada06e12a6095ecc","Directed","true"
"id-23220ef7e09748bd8da1e3a5019fba22","Access_Type","Write"
"id-e4ba41ca89b2497ea0074d40c5b83acb","Name (en)","user of"
"id-e4ba41ca89b2497ea0074d40c5b83acb","Directed","true"
"id-e815b69af8e04710937227c134d832f8","Directed","true"
"id-003e1ca153554bf1a347e41762e6b0cd","Name (en)","based on"
"id-003e1ca153554bf1a347e41762e6b0cd","Directed","true"
"id-cc7934f0dffb4b8eb2553bfcb729dc38","Directed","true"
"id-41b6e24e70bb42c5b9623278fe9ad697","Name (en)","dependend on"
"id-41b6e24e70bb42c5b9623278fe9ad697","Directed","true"
"id-86069e81a87d42a1abfbacf712ef04e7","Name (en)","part of"
"id-86069e81a87d42a1abfbacf712ef04e7","Directed","true"
"id-ccd04e3815c94903bd554c54faf4a8d4","Access_Type","Write"
"id-8d05937d06ed474086986b06461ef8c9","Directed","true"
"id-d851a6851caf49dab0c5a99e7ff58573","Access_Type","Write"
"id-82ec8f7fba8d422cbfe5f860ec3dec48","Directed","true"
"id-735561","Directed","true"
"id-1b96b6adcd3a478e8bc3f979c1f4fe49","Directed","true"
"id-9c16357f67b64ee5acd3079b1fa07733","Access_Type","Write"
"id-3836bc21fb5145cab16bb06888753eb0","Name (en)","change of"
"id-3836bc21fb5145cab16bb06888753eb0","Directed","true"
"id-1aa0bfc028b64392922747af05eb8332","Directed","true"
"id-36852a0ac950451db0777e6083963df9","Name (en)","preserved as"
"id-36852a0ac950451db0777e6083963df9","Directed","true"
"id-ba0aabdced3e4f29b7c43c7bed372dfc","Name (en)","based on"
"id-ba0aabdced3e4f29b7c43c7bed372dfc","Directed","true"
"id-6fa3e68f41ae41a98bbef3aba4dfbba1","Access_Type","Write"
"id-735706","Directed","true"
"id-b0dda3fce92d4cb28ea310c01be03b64","Directed","true"
"id-032abd547e6f4f7b891b5181130e8956","Directed","true"
"id-77a1f3dcf4bb4f6a8363ab9e842b7f81","Directed","false"
"id-252809a20aa64d60b05f3438586a8549","Name (en)","of"
"id-252809a20aa64d60b05f3438586a8549","Directed","true"
"id-335c5dfa66274f629c59df4b8855ce6e","Directed","true"
"id-74c9e46e3f7c4bf1a0ade583a3548875","Directed","true"
"id-8e0c2ff0f4ca4bf486ec2b54f0b5950e","Directed","false"
"id-d45b25c7dc754a4eb152c1c920a6f509","Directed","true"
"id-3f950bdbf2d34ba99d1c4476fd8115d8","Access_Type","Write"
"id-9081dde26c44433ca424b1d9f2b9d346","Access_Type","Write"
"id-dfa58e2fd9a44f13b5cd2d83dcab3970","Access_Type","Write"
"id-e390e4ccf7044b8794a939a09f638e19","Name (en)","for"
"id-e390e4ccf7044b8794a939a09f638e19","Directed","true"
"id-8f29cb6cc1df4b9c90feae9eff8d69e1","Directed","true"
"id-46b6a2be4f3446248299c4ce05ae773a","Directed","true"
"id-36e2514db36c4a479dcb8e53c8dbea3a","Access_Type","Write"
"id-c43bffde454c47e28b80f2de70288efa","Access_Type","Write"
"id-626f410a92bb46d4a9988987db45c23c","Access_Type","Write"
"id-22e3b1fae9d742e4ae4c546894d0b081","Directed","true"
"id-605af7d648c24970968fafe288803f4f","Access_Type","Write"
"id-735688","Directed","true"
"id-6a6d714e77d149358dbe900512f489a9","Directed","true"
"id-d6277348d184454abd00af1c35445c1e","Directed","true"
"id-79bc881b25ae4ba4aa139a4499d9f23b","Name (en)","refinement of"
"id-79bc881b25ae4ba4aa139a4499d9f23b","Directed","true"
"id-60ab7bd7033840109be9b6535f8bec63","Directed","false"
"id-6900117b49b9408fbcebe28b57cc7e47","Access_Type","Write"
"id-7ee402632716464e8f2b53296dce435a","Directed","true"
"id-9cd005dccafb495d86256b521a3ca57d","Access_Type","Write"
"id-f1df7cc37f5d4592bd434c06d90bfa73","Name (en)","of"
"id-f1df7cc37f5d4592bd434c06d90bfa73","Directed","true"
"id-d20466ce934f456481c03152e7a5a6cf","Directed","false"
"id-45a65f0b4f90401895ce49cffba94216","Access_Type","Write"
"id-006b18a421034d70aee553280d2a9a71","Access_Type","Write"
"id-95dc68e5008e4cd5a133547d9c081b05","Access_Type","Write"
"id-735487","Directed","true"
"id-c761a86ec566481093cb95a0b15edd71","Directed","false"
"id-9c90116669ba4df79e4da8e8019700ff","Directed","true"
"id-0f51480cebfa4d2b9cf33b23bff6af67","Directed","true"
"id-c8048d7b43794e60b322efb1cbfd5401","Access_Type","Write"
"id-1229bb33c03f481baf06c1d45fcb35d1","Directed","true"
"id-e5ef551bf2ca4e8e8d35d0ba9e4e9e1f","Access_Type","Write"
"id-9505e728fab445199243a6e65b28cf62","Directed","true"
"id-4a35c633fa4a4b5babfedffcfb34daf8","Access_Type","Write"
"id-75ff5bfc736a4f608780f1868dfad4fe","Directed","true"
"id-ef07735e5512461dba908b1b58a06d39","Directed","false"
"id-735641","Directed","true"
"id-88869fb7a6f6409c853dd3305754c9b5","Access_Type","Write"
"id-b3f056e4836746c29264fa70cc37b838","Access_Type","Write"
"id-735608","Directed","true"
"id-e397dbc2e7424cb5ac2ed1f339cdc6e9","Directed","true"
"id-a5395822bf11487a9482bbeb4c1acd74","Access_Type","Write"
"id-566040e04a194c8bbd11d0b0f0b1533c","Access_Type","Write"
"id-738849","Directed","true"
"id-83ee3b55e2434b45baf9fddf49ec3e8a","Name (en)","of change of"
"id-83ee3b55e2434b45baf9fddf49ec3e8a","Directed","true"
"id-51059e1e308f47a6ae5c164d5f1004c4","Directed","true"
"id-c896dbf987414096af097aec2e221117","Name (en)","to provision"
"id-c896dbf987414096af097aec2e221117","Directed","true"
"id-f6297a2495c64c01b984ce1f8de40d2c","Access_Type","Write"
"id-4d4e9564f213441d9b27d0aad6f62aed","Access_Type","Write"
"id-f4c1dd1fef584fe0bdd48abe0768fc44","Access_Type","Write"
"id-5ba2196468184fdaa737ee1247eb62e0","Access_Type","Write"
"id-1cb9ad141b1a4a05a688c66d5a3bf6b7","Access_Type","Write"
"id-61c0f32512c544e19ba761aa467c20ba","Name (en)","based on"
"id-61c0f32512c544e19ba761aa467c20ba","Directed","true"
"id-6d4a5936ba7f4860844e9692882c5a58","Directed","true"
"id-735542","Directed","true"
"id-65fe03cd2361433286500426e48a616e","Name (en)","for"
"id-65fe03cd2361433286500426e48a616e","Directed","true"
"id-962eebfeebe24a4bbf143713f4ca88b8","Directed","true"
"id-5400cc9b318a40ca8518bac2c927b581","Directed","true"
"id-1188e9e2e0754d5c83f487da51c28db1","Access_Type","Write"
"id-5f981fc8eda34550951521b467da3c67","Directed","false"
"id-f127f6385c684a0ba303b26a7508eb66","Access_Type","Write"
"id-ed5a2686b7654f07987ead3c4c1ee27e","Directed","true"
"id-584ac61ffe1b478c9292e1fe4f7879ed","Access_Type","Write"
"id-735590","Directed","true"
"id-20d3bfbe6fc44e4f93e0c04738c9585e","Directed","true"
"id-aaf67d4cb1784c6f8fa3374b6d6046a2","Name (en)","of"
"id-aaf67d4cb1784c6f8fa3374b6d6046a2","Directed","true"
"id-bad170a9908040c3812e41f408fbf7d0","Directed","true"
"id-d91a72a09ffb4255845e984971955e82","Access_Type","Write"
"id-735686","Directed","true"
"id-564e350290c54a72b02bb454b272ab1c","Access_Type","Write"
"id-3a36f3b07f4c4f3ca9fe13134f891370","Access_Type","Write"
"id-653e659f3d3e4476b8fde62262a15b38","Access_Type","Write"
"id-8541c0e94b1446819b972af78def357b","Access_Type","Write"
"id-fc10d1b837ea420ba85a0d4021b8d153","Name (en)","of"
"id-fc10d1b837ea420ba85a0d4021b8d153","Directed","true"
"id-2e031cf46b894ca6b065d4bbfc39bc1d","Access_Type","Write"
"id-ce1fefd0cf9447278f2eed6d0623b044","Access_Type","Write"
"id-31ac288ad6314aed94a08ab828f7ed11","Directed","false"
"id-d00a05f99e764c99a9befd17ceaff4d6","Directed","true"
"id-520469f384f94bc1aec40fc3ac1c0bbd","Name (en)","of"
"id-520469f384f94bc1aec40fc3ac1c0bbd","Directed","true"
"id-dfc5d7b91613467aa2891339809de9ec","Directed","true"
"id-064b405a76e645b899dfca948f156ea0","Directed","true"
"id-f09a72c5f93e4dbab2765c846d0fe9d2","Directed","true"
"id-dda5ab5a212848cd99d39834de27a8a4","Directed","false"
"id-dcbbeea4cd7b473783b0a6f2102ef397","Access_Type","Write"
"id-d0981c73e5d640248adbcb1843338e58","Directed","true"
"id-c9871147ec3e4f858628534040720c14","Access_Type","Write"
"id-269621bcebe046debac94181091f0112","Access_Type","Write"
"id-5264f09cf1854a0e96171ea52db179fb","Access_Type","Write"
"id-a379c24b2c054f56bcc15ebfcc01eba1","Access_Type","Write"
"id-e166e80e1adb4b6293931e44e0db45e4","Name (en)","about"
"id-e166e80e1adb4b6293931e44e0db45e4","Directed","true"
"id-8e325deeb2944fdd9203d6604ef07a79","Access_Type","Write"
"id-acb4503994e54bb39679af7ac5c907b7","Directed","false"
"id-735572","Directed","true"
"id-353132d0de4a4520a376d74a56683a77","Access_Type","Write"
